"","id","acronym","sc39"
"6679","254979","GRNES","false"
"6680","254983","MEDEA","false"
"6681","254985","CHROMALC1HCC","false"
"6682","254987","LATTRICS","false"
"6683","255000","MOBILE OPTICAL CLOCK","false"
"6684","255009","RDS-JALC","false"
"6685","255019","BEAUVERIOLIDE","false"
"6686","255024","DYNAMICBRAINNETWORKS","false"
"6687","255035","MOLSIG","false"
"6688","255038","COSPRODYN","false"
"6689","255039","AVIAN EVOLUTION","false"
"6690","255042","GAEMASS","false"
"6691","255054","ENVICAT","false"
"6692","255071","EU CRIMINAL SECURITY","false"
"6693","255073","SLINNRM","false"
"6694","255075","SM-TRANSCRIPTION","false"
"6695","255076","ATHERO_MASS","false"
"6696","255080","COMBICAT","false"
"6697","255096","CFILP","false"
"6698","255104","AVRBLB2-CPT","false"
"6699","255285","IFIMAP","false"
"6700","255109","EPISYSBIOL","false"
"6701","255114","EFRASYS","false"
"6702","255115","SPREAD OF BELIEFS","false"
"6703","255128","INTERCELL","false"
"6704","255129","GRAPH-CNTS-CAT","false"
"6705","255135","SUBSTRATE USE","false"
"6706","255137","EUROCIVILSOCIETY","false"
"6707","255140","QUANTITY IN NUMBER","false"
"6708","255141","JM_ETHZ_IEF_2009","false"
"6709","255149","MIMYCS","false"
"6710","255150","WNT VASCULAR REMODEL","false"
"6711","255152","CHEMBIO4TB","false"
"6712","255164","PORPH_IMP_SHG","false"
"6713","255173","OOCYTE ASYMMETRY","false"
"6714","255176","MOT GEPHYRIN","false"
"6715","255178","3D3CSI","false"
"6716","255180","PRECISE","false"
"6717","255182","DYRECT","false"
"6718","255185","MORFING","false"
"6719","255187","MITOCHONDR RIBOSOME","false"
"6720","255193","EVOLNEUROETHOL","false"
"6721","255202","ROUTES TO AROUSAL","false"
"6722","255211","ZEBRAFISHFOREBRAIN","false"
"6723","255216","CONMAR","false"
"6724","255222","NOVAGAMD","false"
"6725","255227","SPEVOTAP","false"
"6726","255243","ECOLOGYOFMOVEMENT","false"
"6727","255249","BACTERIAL INVASION","false"
"6728","255262","PHAGE-BEADS","false"
"6729","255264","CPAF","false"
"6730","255298","ASPECTS","false"
"6731","255300","GRPN","false"
"6732","255307","PRACTICALREASON","false"
"6733","255326","BIRDCLIMCHANGE","false"
"6734","255330","SWF","false"
"6735","255333","UNLAWFUL PROFITS","false"
"6736","255363","UBCM","false"
"6737","255368","TOP CLASS","false"
"6738","255375","PLT","false"
"6739","255376","VIRAL&IMMUNE THERAPY","false"
"6740","255378","DOPAMINE NEURON CODE","false"
"6741","255386","HUMANWOLFDOG","false"
"6742","255387","IPVPUBEXP","false"
"6743","255391","QUANTSIM","false"
"6744","255394","OMFLICSS","false"
"6745","255396","AQUALIGHT","false"
"6746","255406","SIMDEPRO","false"
"6747","255409","RETUNE","false"
"6748","255413","NATRESACIL","false"
"6749","255424","ADRENAL ENZYMES","false"
"6750","255451","HEMHOME","false"
"6751","255461","SFEP","false"
"6752","255467","GRAS NOD SIGNALLING","false"
"6753","255490","NANOSOUND","false"
"6754","255503","TGOFA","false"
"6755","255507","REQUIREMENTS@RUNTIME","false"
"6756","255512","ECOCHAR","false"
"6757","255515","FP7 TNT FUNCTION","false"
"6758","255533","PLUREL","false"
"6759","255538","INFBIOSYS","false"
"6760","255554","EPITHELIALSENESCENCE","false"
"6761","255559","THE DIABETIC BRAIN","false"
"6762","255568","CLIMB","false"
"6763","255569","ACTION TO GESTURE","false"
"6764","255573","WOUNDHEALINGEGF","false"
"6765","255574","WISERNETS","false"
"6766","255578","MDS","false"
"6767","255588","CNVIMPACTGEXP","false"
"6768","255591","COMING","false"
"6769","255604","SUPRA-DYN","false"
"6770","255605","GI-MRI","false"
"6771","255609","ANASID","false"
"6772","255614","RACIALISM","false"
"6773","255624","THECOSINT","false"
"6774","255625","FMIA","false"
"6775","250420","MIC_RS_TM","false"
"6776","251276","ULTRATUNE","false"
"6777","251285","CHOLESTENOT","false"
"6778","251372","BEYONDGR-2009-TPS","false"
"6779","251456","FERFLU EXPRESS","false"
"6780","251720","INBUCOC","false"
"6781","251722","IQOW","false"
"6782","251802","SNS PV CELLS","false"
"6783","251804","SEQ-MCR","false"
"6784","251859","RADICALS 2009","false"
"6785","251954","ANDYN","false"
"6786","251974","AGMS","false"
"6787","252025","BAYEX","false"
"6788","252096","TDP-43","false"
"6789","249205","SBLIME","false"
"6790","252125","TCPBRCBDP","false"
"6791","252139","TOPHECOL","false"
"6792","252210","DDX3X FUNCTION","false"
"6793","252231","EMOMFSSA","false"
"6794","252240","EXPANSION","false"
"6795","252242","NANOTUNE","false"
"6796","252258","PERFECT","false"
"6797","252263","LHC-PHYS","false"
"6798","252305","ROBOGYN","false"
"6799","252375","MODELLING DIFFUSION","false"
"6800","252407","NANOALLOY","false"
"6801","252417","VIRULENCE EVOLUTION","false"
"6802","252494","NOSCAT","false"
"6803","252561","RCYCSS","false"
"6804","252581","NANOPERMAG","false"
"6805","252589","MGSVCT","false"
"6806","252605","PEDPCREACT","false"
"6807","252659","IBERIAN CLIMATE","false"
"6808","252665","CODEC","false"
"6809","252714","EMOL","false"
"6810","252743","JBGIM","false"
"6811","252802","DPRETB","false"
"6812","252846","PI3K/SIGNAL-CANCER","false"
"6813","252874","SMS ENZYME","false"
"6814","252881","TCM-VASC","false"
"6815","245216","LEGUME-FUTURES","false"
"6816","252890","QDLASER","false"
"6817","252906","HY-SUNLIGHT","false"
"6818","252918","ALCHEMVIENNA","false"
"6819","252943","AMAAOOINCPOS","false"
"6820","252975","HTC","false"
"6821","252984","POLYMAG","false"
"6822","252986","JET X SECTION","false"
"6823","253003","INVENTHI","false"
"6824","256434","DIFFUSE BARYONS","false"
"6825","253055","OA AM","false"
"6826","253104","HARMONICS-PLASMA","false"
"6827","253106","ADSOR-RESOR CYCLE","false"
"6828","253110","NEONATAL HI INJURY","false"
"6829","253181","EXCHARGEHYD","false"
"6830","253251","MARMEDIV","false"
"6831","253254","ELECTROSCO","false"
"6832","253289","COPULCO","false"
"6833","253403","AGITATORCBM","false"
"6834","253407","CONCEAL","false"
"6835","253415","MIRNA MECHANISM","false"
"6836","253421","NGBOAN","false"
"6837","253437","AVIAN COMPETITION","false"
"6838","253453","NSDSTF","false"
"6839","253463","NOVEXPAND","false"
"6840","253477","PEPS-PROPOSAL","false"
"6841","253487","PCPLAS","false"
"6842","253580","ABC TRANSPORTER","false"
"6843","253593","VSIB2009","false"
"6844","253602","SOLAR BIO-HYDROGEN","false"
"6845","253636","CESICOP","false"
"6846","253643","WISCON","false"
"6847","253706","TILIM","false"
"6848","253720","GREENSUPPLYCHAIN2009","false"
"6849","253754","E-RISK","false"
"6850","253801","SHIRMAN","false"
"6851","253818","MT-TIP INHIBITORS","false"
"6852","253825","PROACTIVE","false"
"6853","253863","MATERHY","false"
"6854","253873","BASALGANGLIANETWORKS","false"
"6855","253914","EFFIBUILDINGS","false"
"6856","253945","LENS-WALLED CPC","false"
"6857","253948","RIIFERT","false"
"6858","253994","GETTING ENERGY TO EU","false"
"6859","254015","FLUIDS IN THE EARTH","false"
"6860","254022","DMANDYB ASTROMORPH","false"
"6861","254028","CONDYS","false"
"6862","254060","COCHLEAR SENSOR","false"
"6863","254105","GAMES","false"
"6864","254143","MONO-U4","false"
"6865","254156","FOSIMEL","false"
"6866","254176","MARS VNIR SPECTRA","false"
"6867","254202","DNA SPLICING","false"
"6868","254216","DEGASSING METALS","false"
"6869","254238","MIPC","false"
"6870","254246","COMDREEF","false"
"6871","254349","NEWQDS","false"
"6872","254368","ASTRO-HD","false"
"6873","254386","HFEN1DYNAMICS","false"
"6874","254389","DEROGUE WAVES","false"
"6875","254397","NCRNANEURO","false"
"6876","254408","CMLMULTIHIT","false"
"6877","254419","ACTION COORDINATION","false"
"6878","254442","RHINOMITE","false"
"6879","254444","TDFTBBC","false"
"6880","254449","OXIDES-AMCCOLLAM2009","false"
"6881","254455","INSECT EARS","false"
"6882","254465","EXPLOREQQJETINHI@LHC","false"
"6883","254470","AQPASSOC","false"
"6884","254478","EMCOS","false"
"6885","254503","SURFACE ENDOCYTOSIS","false"
"6886","254509","FITNESS LANDSCAPES","false"
"6887","254521","TFE","false"
"6888","254555","DNA RECOGNITION","false"
"6889","254562","EFIREVAL","false"
"6890","254569","ANTI-APOPTOTIC NLEH","false"
"6891","254603","LEARNING AND MEMORY","false"
"6892","254628","OPTIMAL NETWORKS","false"
"6893","254658","DETONATION","false"
"6894","254675","GIRDLE EVO-DEVO","false"
"6895","254711","MAPPING FEAR MEMORY","false"
"6896","254733","AT-PSEUDOVIR","false"
"6897","254736","VACCINATION TO CMV","false"
"6898","254779","NE AS A HEALING HUB","false"
"6899","254810","CESADIC","false"
"6900","254835","WASTE PREVENTION","false"
"6901","254866","NANOREACTOR","false"
"6902","254941","WELSTAREF","false"
"6903","254955","SMART","false"
"6904","254957","NANOEYE","false"
"6905","255003","NK IN HLH","false"
"6906","255049","ISASLC","false"
"6907","255070","PI3KACT","false"
"6908","255082","EARLY SHAKESPEARE","false"
"6909","255089","PLANT-DEVELOPMENT","false"
"6910","255110","PEARL","false"
"6911","255170","SURFACE","false"
"6912","255190","BHMASS","false"
"6913","255215","AGRIC-LASERUAV","false"
"6914","255266","ACETO-SAGATAC-HUMAN","false"
"6915","255350","DMONICKASEDESIGN","false"
"6916","255364","POPULARPROTESTCHINA","false"
"6917","255403","SNAPS","false"
"6918","255412","BLOCKTIGER","false"
"6919","255425","COLLIS.EUS","false"
"6920","255437","HY-FEMUS","false"
"6921","255438","POST","false"
"6922","255463","NEUROANT","false"
"6923","255500","TIMCAT","false"
"6924","255522","TERRITORIAL POLITICS","false"
"6925","255577","V-STIR","false"
"6926","255622","FORMIN","false"
"6927","255634","HOW ISSUES MAKE NEWS","false"
"6928","246083","IDEAS","false"
"6929","255635","HY-REM","false"
"6930","255646","SENDBEAMS","false"
"6931","255662","EPREXINA","false"
"6932","909106","ADSOR-RESOR CYCLE","false"
"6933","909181","EXCHARGEHYD","false"
"6934","909258","PERFECT","false"
"6935","909289","COPULCO","false"
"6936","909364","POPULARPROTESTCHINA","false"
"6937","909375","MODELLING DIFFUSION","false"
"6938","909377","CHINESEDEMOCRACY","false"
"6939","909389","DEROGUE WAVES","false"
"6940","909407","NANOALLOY","false"
"6941","909453","NSDSTF","false"
"6942","909521","TFE","false"
"6943","909605","PEDPCREACT","false"
"6944","909658","DETONATION","false"
"6945","909881","TCM-VASC","false"
"6946","909954","ANDYN","false"
"6947","919487","PCPLAS","false"
"6948","250605","LAGAPOCE","false"
"6949","251174","ESSCET","false"
"6950","251684","PHARMACO-FMRI","false"
"6951","251712","AMFGENDIV","false"
"6952","251714","SEMCMER","false"
"6953","251801","CHAOS","false"
"6954","251813","NEMOLIGHT","false"
"6955","251816","GPSMB-PPSPLITTER","false"
"6956","251833","MAMMA","false"
"6957","251837","TEMSSOC","false"
"6958","251885","INDIMAP","false"
"6959","251957","API","false"
"6960","252075","COCONET","false"
"6961","252124","PARAPOPGENE","false"
"6962","252179","HJSC","false"
"6963","252206","SCILINK","false"
"6964","252222","NUMBER GRAMMAR","false"
"6965","252260","MOHAB","false"
"6966","252284","ICIEMSET","false"
"6967","252330","INVASIVOLE","false"
"6968","252331","ICTS IN KIN","false"
"6969","252343","ARSEEDAS","false"
"6970","252356","LUNARMAGMAOCEAN","false"
"6971","252362","BIOMEDGEN","false"
"6972","252446","ERICARB","false"
"6973","252449","IMPACT LOADS","false"
"6974","252475","SILENCING HORMONES","false"
"6975","252534","COMET","false"
"6976","252538","OROBANCHE","false"
"6977","252542","FLAGELLA","false"
"6978","252568","PHOTOTRANS","false"
"6979","252574","UNBOUND23","false"
"6980","252618","ADAPTING2UNCERTAINTY","false"
"6981","252635","ROSELH","false"
"6982","252657","INSTITUTIONS&E.SHIP","false"
"6983","252682","KODKOD","false"
"6984","253277","TREE-RINGS & CLIMATE","false"
"6985","252701","TRANSFECTDNA","false"
"6986","252730","BSPS","false"
"6987","252731","DURES","false"
"6988","252745","UNCERTAINTY","false"
"6989","252760","COSMIC MAGNIFICATION","false"
"6990","252856","MEDENZYMEDESIGN","false"
"6991","252877","EMOTION REGULATION","false"
"6992","252936","HAITI'S ENVIRONMENT","false"
"6993","252937","LOXEPI","false"
"6994","252961","P1BPUMPS","false"
"6995","252980","ECOLOGY-EPN-FOOD WEB","false"
"6996","253013","GFL - CCELC","false"
"6997","253047","LFAA","false"
"6998","253079","MULTISCAD","false"
"6999","253103","BRAIN IRON IN ADHD","false"
"7000","253129","UNIMETCLUST","false"
"7001","253131","METABOLIC PLASTICITY","false"
"7002","253141","SYMBIOSIGNAL","false"
"7003","253148","KINASE CROSSLINKING","false"
"7004","253205","NSR-ANP","false"
"7005","253214","SPINTORQOSC","false"
"7006","253290","PC INTERACTOME","false"
"7007","253300","ANOLIS GENOMICS","false"
"7008","253303","IMPLICIT PERCEPTION","false"
"7009","253316","X-RAY PUMP-PROBE","false"
"7010","253323","FOODLABELS","false"
"7011","253331","INTERACTIVEX","false"
"7012","253376","POLAR BEAR GENOME","false"
"7013","253380","FEAR MEMORY TRACE","false"
"7014","253461","RATIONAL","false"
"7015","253628","CB1R ARRESTIN","false"
"7016","253633","THE CULT OF HERITAGE","false"
"7017","253635","NEUGLIANET","false"
"7018","253671","EGYPT IN THE LEVANT","false"
"7019","253678","CO2-MATE","false"
"7020","253696","PARTES","false"
"7021","253970","ACIDIBACLIGHT","false"
"7022","253990","COMIC","false"
"7023","254046","CELLULAR INFORMATICS","false"
"7024","254069","VLPSIRNA","false"
"7025","254082","DRIBAC","false"
"7026","254115","INTERMAR","false"
"7027","254116","MALCODE","false"
"7028","254166","COGNISEPLANCTOMYCES","false"
"7029","254171","PERINATAL HEALTHCARE","false"
"7030","254227","SOLAR CELL MATERIALS","false"
"7031","254235","BRADIMO","false"
"7032","254239","ASIA PACIFIC FTA","false"
"7033","254337","EMM3","false"
"7034","254339","POMHYDCAT","false"
"7035","254370","MIESON","false"
"7036","254371","€ROSNZ","false"
"7037","254388","TRANS-REGIONAL ELITE","false"
"7038","254402","ROSES","false"
"7039","254407","RHEA","false"
"7040","254410","ARTLHCFE","false"
"7041","254413","MICVIRECOLHOTSPRINGS","false"
"7042","290399","MODULI","false"
"7043","290424","RHEOMAN","false"
"7044","290467","ASTEX","false"
"7045","290568","ACCRETE","false"
"7046","290886","ALPROS","false"
"7047","290901","NEUCOD","false"
"7048","290914","SPECMATE","false"
"7049","290923","A-DATADRIVE-B","false"
"7050","290963","SOMEF","false"
"7051","290998","SMARTMET","false"
"7052","291060","ANALYSISDIRAC","false"
"7053","291062","ICE&LASERS","false"
"7054","291068","FUNCOMP","false"
"7055","291079","TOPFIT","false"
"7056","291085","PHASENANOCRACKER","false"
"7057","291094","ELBM","false"
"7058","291120","POLARITRONICS","false"
"7059","291132","ULTIMATE CERAMICS","false"
"7060","291166","SOFT HANDS","false"
"7061","291184","EXPRESSIVE","false"
"7062","254448","ANT BIODIVERSITY","false"
"7063","254486","PU.1 ANTISENSE","false"
"7064","254498","PLASBIORES","false"
"7065","291227","ECOGAL","false"
"7066","291234","MICE","false"
"7067","291319","AFTERTHEGOLDRUSH","false"
"7068","291348","QOLAPS","false"
"7069","291349","PHOTBOTS","false"
"7070","291377","LHCTHEORY","false"
"7071","291389","CME","false"
"7072","291401","DQSIM","false"
"7073","291406","PESM","false"
"7074","291414","OXIDESURFACES","false"
"7075","291432","MOLTENEARTH","false"
"7076","291439","NOLIMITS","false"
"7077","291482","INTERSOLAR","false"
"7078","291497","LOCALSTRUCTURE","false"
"7079","291508","FAULT-ADAPTIVE","false"
"7080","291531","HISTORYNU","false"
"7081","291618","PSOPA","false"
"7082","254518","SIGNALING METASTATES","false"
"7083","254598","TRANSLATE DEMOCRACY","false"
"7084","254634","MARINVASPHYLOGEN","false"
"7085","254648","PYROCLASTS","false"
"7086","254747","RHOMECHANOVASC","false"
"7087","254780","TSPUMMNRPS","false"
"7088","254783","SOMEART","false"
"7089","254794","RISMAC","false"
"7090","291667","HIERARSACOL","false"
"7091","293438","RUBICAN","false"
"7092","293681","MOLECMAP","false"
"7093","293926","CLOCKWORKGREEN","false"
"7094","293948","ACCOMPLI","false"
"7095","294115","NOGORISE","false"
"7096","294325","GENENOISECONTROL","false"
"7097","294340","GENTRIS","false"
"7098","294371","DEAD2THEEND","false"
"7099","294376","NEURONAL DYNAMICS","false"
"7100","294435","CYTOVOLION","false"
"7101","294464","SET-NET","false"
"7102","294650","ONIDDAC","false"
"7103","294691","YIELD","false"
"7104","294702","GENBLAST","false"
"7105","294810","BRAINEVODEVO","false"
"7106","287389","FOUNDMED","false"
"7107","297503","HYDREGEN","false"
"7108","297504","SMARTMICROCAPS","false"
"7109","297520","MYBIN","false"
"7110","254807","EXAROMA","false"
"7111","254839","CONFLICTS","false"
"7112","277762","COLDNANO","false"
"7113","254897","PEPTIDE DENDRIMERS","false"
"7114","254996","OPTONANOMECH","false"
"7115","255183","INKT CELLS","false"
"7116","255230","CANCERTIME","false"
"7117","255254","TIGRE","false"
"7118","255267","SAS-RRL","false"
"7119","255459","ICSTH","false"
"7120","255466","ORAL-GT-VECTOR","false"
"7121","255472","DROMIT","false"
"7122","255508","INTRAMEMPROT","false"
"7123","255579","CAMEGEST","false"
"7124","255597","SMSS","false"
"7125","255619","TEMSPIG","false"
"7126","246647","OPTALI","false"
"7127","246666","SENSORVEG","false"
"7128","246737","LEAN","false"
"7129","246760","EXCELMEAT","false"
"7130","246772","ECOFUEL","false"
"7131","246784","SPINMET","false"
"7132","246795","STONE","false"
"7133","246806","EPLANET","false"
"7134","246874","BLACKSEAHAZNET","false"
"7135","246881","PPEXT","false"
"7136","246902","PCAP","false"
"7137","246912","POLAPHEN","false"
"7138","246924","LOWXGLUE","false"
"7139","246937","SIMTECH","false"
"7140","246977","NUMSIM","false"
"7141","246981","GEOMECH","false"
"7142","246987","MARBIOTEC*EU-CN*","false"
"7143","246994","MUSCLEUP","false"
"7144","247007","CACOMEL","false"
"7145","247083","S2EUNET","false"
"7146","247091","MIRACLE","false"
"7147","247097","PPI-MARKER","false"
"7148","247178","SUPPORTING FAMILIES","false"
"7149","247260","DPHOTOD","false"
"7150","247265","PROCOTEX","false"
"7151","278242","EXTENDFRET","false"
"7152","278656","NOBUGS","false"
"7153","247273","PMHS","false"
"7154","247468","SIM.COAST","false"
"7155","247472","IMMEEDIA","false"
"7156","247475","COLIMA","false"
"7157","247476","IREBID","false"
"7158","247482","MEMOQUAT","false"
"7159","247486","MANEQUI","false"
"7160","247491","BIOMOLECTRONIC","false"
"7161","247500","BIOSOL","false"
"7162","247503","EUJOINT","false"
"7163","247504","PHASEFIELD","false"
"7164","247506","WILSONINDIA","false"
"7165","247508","RECOSET","false"
"7166","247509","DEPTH","false"
"7167","247512","CLIMSEAS","false"
"7168","247513","MEMPEPACROSS","false"
"7169","247514","CREC","false"
"7170","247516","INFLAMA","false"
"7171","247518","ONDA","false"
"7172","247521","EASTWESTFOOD","false"
"7173","247522","SERELAREFA","false"
"7174","247523","ISAQS","false"
"7175","247524","NANOCOM-NETWORK","false"
"7176","247532","MULTIWAVES","false"
"7177","247536","SUPERPANELS","false"
"7178","247540","X-MOTION","false"
"7179","247541","MATSIQEL","false"
"7180","247542","NANOSIRNA","false"
"7181","247543","LEARN 2 HEAR & SEE","false"
"7182","247544","BIOMOLEC","false"
"7183","247547","MEAD-ET","false"
"7184","247548","EMAP","false"
"7185","247549","SASD","false"
"7186","247550","BIOFUEL","false"
"7187","247551","INECHD","false"
"7188","247555","KEEENZ","false"
"7189","278845","MARCHES","false"
"7190","279022","PLASMAPOR","false"
"7191","247556","NOWAPHEN","false"
"7192","247559","GENERA","false"
"7193","247561","CATTLECON IKTA","false"
"7194","247565","URGE","false"
"7195","247567","EXCHANGE-SSI","false"
"7196","247573","EBEREA","false"
"7197","247574","EUSACOU","false"
"7198","247579","NANOLICOM","false"
"7199","247584","MATOMUVI","false"
"7200","247586","BIMAUTOGEN","false"
"7201","247587","EVOCODE","false"
"7202","247590","QONTEXT","false"
"7203","247593","IPERCOOL","false"
"7204","247594","MINPOLLCONTROL","false"
"7205","247596","CANOMICS","false"
"7206","247599","ABREM","false"
"7207","247601","NET2","false"
"7208","247602","CG-DICE","false"
"7209","247603","SOLGELSENS","false"
"7210","247608","IGIT","false"
"7211","247613","EBM CONNECT","false"
"7212","247614","NET4M","false"
"7213","247616","HYPOCAVE","false"
"7214","247619","NICAIA","false"
"7215","247620","CILMI","false"
"7216","247621","LAEL","false"
"7217","247623","RIMMP","false"
"7218","247627","LIPAUGUS","false"
"7219","247630","MEMO INTERNATIONAL","false"
"7220","247631","ICARUS","false"
"7221","247633","EVOLGEN","false"
"7222","247634","BACMT","false"
"7223","247635","E-FLAG","false"
"7224","247641","MICROCARE","false"
"7225","247642","GEOCODE","false"
"7226","247644","LASERNAMI","false"
"7227","247645","GESAPU","false"
"7228","247646","OTOLITH","false"
"7229","247650","µ-ANDES","false"
"7230","247651","ICOMASEF","false"
"7231","247652","BIOGEAST","false"
"7232","247653","CAFEGROUPS","false"
"7233","247656","TRASNADE","false"
"7234","247657","LUMAN","false"
"7235","247658","CINAR PATHOBACTER","false"
"7236","247659","TEMADEP","false"
"7237","247669","BIOREGENT","false"
"7238","247671","CANIOC","false"
"7239","244383","IRN09","false"
"7240","244452","NITLAB-2","false"
"7241","244470","PROSIT","false"
"7242","244492","POZNIGHT","false"
"7243","244970","HUMANITIES ROCK!","false"
"7244","244978","MYPHY","false"
"7245","244982","BRASIL","false"
"7246","244986","RESEARCHERS 2.0","false"
"7247","244988","RNM 2009","false"
"7248","244997","R-CITY","false"
"7249","245004","RESTURE","false"
"7250","245017","EDSCIENCE 09","false"
"7251","245026","PRO-TECH NATURE","false"
"7252","245031","CLIMATENIGHT2009","false"
"7253","245034","MONTENIGHT","false"
"7254","245038","DISCOVERY 09","false"
"7255","245044","RENILIT-2009","false"
"7256","208079","GUTIMMUNOIMAGING","false"
"7257","245052","VISINDAVAKA 2009","false"
"7258","245054","VBC ERN","false"
"7259","245061","SETTINGTHESTAGE","false"
"7260","245071","RND","false"
"7261","245072","NIGHTRESEARCH","false"
"7262","245074","SENSE09","false"
"7263","245080","RN2009SVK","false"
"7264","245082","RESEARCH FUN","false"
"7265","240705","MODOPCFATE","false"
"7266","245808","INDUVIR","false"
"7267","246576","SHH PATHWAY SENSOR","false"
"7268","246599","GLOBALART","false"
"7269","246655","LEMPIT","false"
"7270","246657","RFC","false"
"7271","246673","AAC","false"
"7272","246680","SEPIACARTILAGE","false"
"7273","247912","ARCADIA","false"
"7274","246688","BIONANOTOOLS","false"
"7275","246691","COQMITMEL","false"
"7276","246725","SMARTREES","false"
"7277","246738","TOLEROGENIC PAMPS","false"
"7278","246759","CHEMO-IMMUNE THERAPY","false"
"7279","246761","VISATT","false"
"7280","246802","DGIRG","false"
"7281","246809","MORAMERAPO","false"
"7282","247241","DNAA","false"
"7283","247415","MAESTRO","false"
"7284","247448","COMPLEMENTS","false"
"7285","247470","HAPTICEMODEL","false"
"7286","247471","EXTREME DYNAMICS","false"
"7287","247485","DNA-UHRF1 BINDING","false"
"7288","247492","ACI-UV","false"
"7289","247528","GOC-INTEGRATED","false"
"7290","247680","SNPS AND TF BINDING","false"
"7291","247684","DC-MTB INTERACTIONS","false"
"7292","247705","MESOPHYSDEF","false"
"7293","247723","AGINSURANCE","false"
"7294","247726","ARL13B TRAFFICKING","false"
"7295","247732","SAHA-NUC","false"
"7296","247735","CORTST-PROGRAMS","false"
"7297","247757","STOCHASTICOPT","false"
"7298","247784","EWETDYNAM","false"
"7299","247786","HOBITS","false"
"7300","247789","SFAP2","false"
"7301","247793","ADENOSINE","false"
"7302","247803","QFT&COSMO","false"
"7303","247825","QUANTUMDOTIMPRINT","false"
"7304","247835","BCELL-T2D","false"
"7305","247836","POLECONINVESTREGIME","false"
"7306","247837","ISOMAR","false"
"7307","247841","ALCO_CAMK","false"
"7308","247847","RENAL FUNCTIONS/EETS","false"
"7309","247852","ANGIOFISH","false"
"7310","247872","MEYEREG","false"
"7311","247876","LMPLASMONICS","false"
"7312","247877","SIP IN ISRAEL","false"
"7313","280183","COLORLANDS","false"
"7314","247878","LOGX","false"
"7315","247918","DNA-DAMAGE REDOX AGE","false"
"7316","247924","ENCAT","false"
"7317","247948","AVISPIRE","false"
"7318","247977","ALERT AND FOCUSED","false"
"7319","247995","SUPAFLY","false"
"7320","248008","MEAC","false"
"7321","248013","MOLI MICROTRAP","false"
"7322","248023","RETROELEMENTS","false"
"7323","248033","MBFUSEDIT","false"
"7324","267179","RUBICON II","false"
"7325","248037","HE-COSMIC-SOURCES","false"
"7326","248080","FUNCPTOXTHELL","false"
"7327","248083","OESTROMETAB","false"
"7328","248106","NANOTUBE","false"
"7329","248107","GC4ICE3","false"
"7330","248155","BURNINGMICROBES","false"
"7331","248169","SLEEP LOSS IN TEENS","false"
"7332","248182","SEISMOLOS","false"
"7333","248218","LIQUEFACTION","false"
"7334","248252","CORALCHANGE","false"
"7335","248262","P63 PROSTUMOR","false"
"7336","248284","NEUROTHERAPY","false"
"7337","248289","BCELLSMICETOMEN","false"
"7338","248346","NMSSBLS","false"
"7339","248364","HCV-BOUND PROTEINS","false"
"7340","248368","NOSETI2","false"
"7341","248390","RBD AND REM SLEEP","false"
"7342","248397","RNA-DIREC","false"
"7343","248417","MICROLIVERMATURATION","false"
"7344","248443","COMPLEX DYNAMICS","false"
"7345","248464","AUTH-AUTOGPU","false"
"7346","248493","SUSTAINABLE HYBRID","false"
"7347","248496","SATELLITE CELL","false"
"7348","248527","INTERNETVISION","false"
"7349","248569","PERIODS","false"
"7350","210080","GABA CELL TYPES","false"
"7351","248608","RHOA IN INFLAMMATION","false"
"7352","248622","SMART MEMORY SYSTEM","false"
"7353","248630","PRECISION DC LIGHT","false"
"7354","248639","FUNCTIONARCHITECTURE","false"
"7355","248642","SCHISTOSOMA PROTEASE","false"
"7356","248666","NOBLETITANIA","false"
"7357","248668","SUZUKI PEPTIDES","false"
"7358","248805","PH-1","false"
"7359","248815","CELLWALLPATH","false"
"7360","248819","MUCOSINT","false"
"7361","248866","TRHE","false"
"7362","248896","PORTFOLIO","false"
"7363","248933","HYBMQC","false"
"7364","248959","POX-MEAT","false"
"7365","248997","PIM","false"
"7366","249018","SHAPE","false"
"7367","249081","ADORA","false"
"7368","249084","AC REMOVAL MECHANISM","false"
"7369","249146","GRAPHRULES","false"
"7370","249147","LRSB","false"
"7371","249148","SEX-DIMOR-REP-BEHAV","false"
"7372","249154","VCSRNAHV","false"
"7373","249156","GENETMUSCLEFIBREVAR","false"
"7374","249157","PROTOSTARS","false"
"7375","249158","API-INVASION","false"
"7376","249160","ISOMASSKIN","false"
"7377","249163","PREDICTING FLL","false"
"7378","249164","TJ - COMPTON","false"
"7379","249165","SMASE-HPV","false"
"7380","249167","DSTOA","false"
"7381","210078","SMART","false"
"7382","249168","PROMOPS","false"
"7383","249169","NANOICP","false"
"7384","249171","PROGRIS","false"
"7385","249173","PHOSPHEURUS","false"
"7386","249176","ICOMATH","false"
"7387","249177","WASPSTINGS","false"
"7388","249178","SNAP","false"
"7389","249181","INC","false"
"7390","249182","CRYSTILS","false"
"7391","281225","SYSTEMSDENDRITIC","false"
"7392","249183","VIRUSIGNALLING","false"
"7393","249184","RECUP","false"
"7394","249185","FPTLHC","false"
"7395","249186","FOLADIS","false"
"7396","249191","LONGENES","false"
"7397","249193","PROTEASE SIGNALING","false"
"7398","249196","NEMSMART","false"
"7399","249197","ALIPS","false"
"7400","249199","MMDTIAN","false"
"7401","249200","SAMTFP","false"
"7402","249202","ANTHRAPLUS","false"
"7403","249203","STRONG QCD","false"
